episode_id,fold,seed,cond,status,success,completion,conflict,failpick,selfconf,selfconf_literal,notclose,actions
1843,A,2,both,ok,0.0,0.5,0,13,0,12,15,82
1844,A,2,both,ok,0.0,0.2,0,0,0,10,2,97
1849,A,2,both,ok,1.0,1.0,0,4,1,10,6,68
1850,A,2,both,ok,0.0,0.3333333333333333,0,5,4,14,8,88
1854,A,2,both,ok,0.0,0.2857142857142857,0,7,0,6,10,100
1857,A,2,both,ok,0.0,0.5454545454545454,2,8,0,17,13,91
1859,A,2,both,ok,0.0,0.5454545454545454,0,6,1,9,7,74
1875,A,2,both,ok,0.0,0.6666666666666666,0,6,0,21,8,69
1876,A,2,both,ok,0.0,0.375,0,8,0,3,9,90
1907,A,2,both,ok,0.0,0.8333333333333334,0,4,0,2,5,91
1932,A,2,both,ok,0.0,0.4,0,8,0,8,8,102
1933,A,2,both,ok,1.0,1.0,0,4,0,6,10,71
1934,A,2,both,ok,0.0,0.0,0,1,0,8,3,95
1935,A,2,both,ok,0.0,0.2,0,0,0,0,0,77
1945,A,2,both,ok,1.0,1.0,0,1,0,2,5,33
1947,A,2,both,ok,0.0,0.0,0,6,1,15,6,102
1948,A,2,both,ok,0.0,0.3333333333333333,0,4,0,10,9,96
1954,A,2,both,ok,0.0,0.0,2,13,6,18,12,96
1956,A,2,both,ok,1.0,1.0,0,4,0,5,3,58
1958,A,2,both,ok,0.0,0.3333333333333333,0,4,0,6,5,74
1960,A,2,both,ok,0.0,0.375,0,6,1,9,8,94
1962,A,2,both,ok,1.0,1.0,0,0,0,5,1,67
1963,A,2,both,ok,0.0,0.25,1,8,0,12,7,61
1964,A,2,both,ok,1.0,1.0,0,4,0,6,7,64
1965,A,2,both,ok,0.0,0.5,0,5,2,7,9,91
1971,A,2,both,ok,0.0,0.6666666666666666,0,4,1,8,3,78
1974,A,2,both,ok,0.0,0.0,0,0,0,0,0,25
1975,A,2,both,ok,0.0,0.5,0,4,1,11,3,98
1978,A,2,both,ok,1.0,1.0,0,5,1,7,2,55
1981,A,2,both,ok,0.0,0.3333333333333333,0,0,0,0,0,42
1982,A,2,both,ok,1.0,1.0,0,3,0,5,3,79
1983,A,2,both,ok,1.0,1.0,0,6,0,11,6,86
1984,A,2,both,ok,1.0,1.0,0,2,0,4,2,52
1987,A,2,both,ok,0.0,0.07692307692307693,0,2,1,2,2,42
1988,A,2,both,ok,0.0,0.3333333333333333,0,5,0,14,11,85
1989,A,2,both,ok,0.0,0.058823529411764705,0,0,0,0,1,40
1990,A,2,both,ok,0.0,0.8,0,1,0,4,1,66
1991,A,2,both,ok,0.0,0.8,0,7,0,8,9,80
1993,A,2,both,ok,0.0,0.75,0,0,0,4,2,75
1995,A,2,both,ok,0.0,0.2,1,6,1,6,8,82
1997,A,2,both,ok,1.0,1.0,0,2,0,10,6,67
1999,A,2,both,ok,0.0,0.5,0,2,0,2,2,90
433,B,2,both,ok,0.0,0.16666666666666666,0,9,0,5,8,94
436,B,2,both,ok,0.0,0.6666666666666666,0,2,0,7,4,72
438,B,2,both,noneaction,0.0,0.0,,,,,,
439,B,2,both,ok,0.0,0.25,0,2,0,3,4,61
442,B,2,both,ok,0.0,0.5,2,8,0,11,10,71
443,B,2,both,ok,0.0,0.25,0,4,1,7,4,59
445,B,2,both,ok,1.0,1.0,0,1,0,3,0,56
446,B,2,both,ok,0.0,0.0,0,0,0,0,0,102
447,B,2,both,ok,0.0,0.5,0,2,0,6,3,51
448,B,2,both,ok,0.0,0.6666666666666666,0,0,0,4,3,47
449,B,2,both,ok,0.0,0.5,0,2,0,8,3,67
452,B,2,both,ok,1.0,1.0,0,0,0,3,0,27
454,B,2,both,ok,0.0,0.3333333333333333,0,10,1,9,13,91
455,B,2,both,ok,0.0,0.5,0,0,0,0,2,41
458,B,2,both,ok,0.0,0.3333333333333333,2,5,0,11,8,89
1623,B,2,both,ok,0.0,0.5,0,3,0,4,9,76
1637,B,2,both,noneaction,0.0,0.0,,,,,,
1662,B,2,both,ok,0.0,0.4,0,7,0,10,10,86
1664,B,2,both,ok,0.0,0.2,0,2,0,2,18,75
1673,B,2,both,ok,0.0,0.0,0,0,0,0,0,33
1682,B,2,both,ok,0.0,0.5,0,5,0,9,8,54
1684,B,2,both,ok,1.0,1.0,0,4,4,11,4,63
1685,B,2,both,ok,0.0,0.3333333333333333,0,2,0,18,8,78
1688,B,2,both,ok,0.0,0.0,0,5,0,7,6,97
1689,B,2,both,ok,0.0,0.3333333333333333,0,3,0,9,7,81
1698,B,2,both,ok,0.0,0.3333333333333333,0,2,0,2,1,46
1699,B,2,both,ok,0.0,0.5,0,6,0,7,11,75
1703,B,2,both,ok,1.0,1.0,0,10,0,19,15,79
1720,B,2,both,ok,0.0,0.5,1,6,2,14,9,96
1724,B,2,both,ok,0.0,0.3333333333333333,0,5,2,10,6,58
1732,B,2,both,ok,1.0,1.0,0,1,0,5,1,60
1735,B,2,both,ok,0.0,0.75,0,12,0,8,15,81
1736,B,2,both,ok,1.0,1.0,0,2,2,9,3,84
1737,B,2,both,ok,0.0,0.75,0,6,1,12,9,79
1745,B,2,both,ok,0.0,0.6666666666666666,0,13,2,22,12,83
1746,B,2,both,ok,1.0,1.0,0,9,1,5,8,81
1747,B,2,both,ok,0.0,0.3333333333333333,0,12,0,9,6,75
1748,B,2,both,ok,0.0,0.5,0,8,2,13,9,82
1749,B,2,both,ok,0.0,0.8,0,3,0,7,2,86
1752,B,2,both,ok,0.0,0.75,0,1,0,4,2,44
1753,B,2,both,ok,0.0,0.8333333333333334,0,3,0,8,4,74
1757,B,2,both,ok,0.0,0.75,0,5,0,6,4,86
1758,B,2,both,ok,0.0,0.5714285714285714,0,8,0,12,10,78
1759,B,2,both,noneaction,0.0,0.0,,,,,,
1764,B,2,both,ok,0.0,0.6,0,1,1,28,3,91
1774,B,2,both,ok,0.0,0.2,0,4,0,9,8,82
1776,B,2,both,ok,0.0,0.8571428571428571,2,7,0,10,9,88
1780,B,2,both,ok,0.0,0.8571428571428571,0,1,0,6,1,95
1790,B,2,both,ok,0.0,0.75,0,3,0,11,4,60
1791,B,2,both,ok,0.0,0.75,0,7,0,14,10,82
1792,B,2,both,ok,0.0,0.75,2,11,1,10,6,72
1797,B,2,both,ok,0.0,0.75,0,5,0,3,7,79
1798,B,2,both,ok,0.0,0.5,0,14,0,4,15,94
1799,B,2,both,ok,0.0,0.5,0,7,0,19,9,87
1800,B,2,both,ok,1.0,1.0,0,8,2,5,5,60
1805,B,2,both,ok,0.0,0.6666666666666666,0,5,1,10,2,81
1810,B,2,both,noneaction,0.0,0.0,,,,,,
1812,B,2,both,ok,0.0,0.0,0,0,0,0,0,37
1833,B,2,both,ok,0.0,0.5,0,2,0,6,2,84
1834,B,2,both,ok,0.0,0.6666666666666666,0,10,0,17,15,86
1836,B,2,both,ok,0.0,0.25,0,1,0,0,1,44
1837,B,2,both,ok,1.0,1.0,2,7,0,3,12,91
1845,B,2,both,ok,0.0,0.5,0,6,0,14,8,79
1847,B,2,both,ok,1.0,1.0,0,1,0,1,4,48
1848,B,2,both,ok,1.0,1.0,0,8,0,7,11,78
1851,B,2,both,ok,0.0,0.6666666666666666,0,6,0,7,12,76
1852,B,2,both,ok,1.0,1.0,5,4,0,22,6,76
1853,B,2,both,ok,0.0,0.2,0,6,0,15,15,88
1855,B,2,both,ok,0.0,0.25,0,3,0,8,6,80
1856,B,2,both,ok,0.0,0.5454545454545454,0,12,1,10,12,80
1858,B,2,both,ok,0.0,0.3076923076923077,2,6,0,14,8,81
1863,B,2,both,ok,0.0,0.25,0,4,0,7,8,77
1873,B,2,both,ok,1.0,1.0,0,5,2,9,5,58
1874,B,2,both,ok,0.0,0.5,0,11,0,18,6,84
1890,B,2,both,ok,0.0,0.5,0,0,0,0,0,52
1891,B,2,both,ok,0.0,0.6666666666666666,0,1,0,3,1,64
1904,B,2,both,ok,0.0,0.6,0,3,1,8,6,73
1905,B,2,both,ok,0.0,0.2,0,6,1,20,8,67
1906,B,2,both,ok,0.0,0.5,0,2,0,8,2,95
1908,B,2,both,ok,0.0,0.5,6,5,1,17,4,77
1909,B,2,both,ok,0.0,0.5,0,3,2,13,5,95
1910,B,2,both,ok,0.0,0.5,0,3,0,10,4,80
1911,B,2,both,ok,0.0,0.25,0,0,0,9,3,72
1912,B,2,both,ok,1.0,1.0,0,6,0,16,15,87
1913,B,2,both,ok,0.0,0.25,0,7,1,11,5,68
1921,B,2,both,ok,0.0,0.3333333333333333,0,1,1,3,1,61
1923,B,2,both,ok,0.0,0.3333333333333333,0,3,1,4,2,68
1924,B,2,both,ok,0.0,0.6666666666666666,0,5,0,9,3,98
1936,B,2,both,ok,0.0,0.75,0,1,0,8,4,66
1937,B,2,both,ok,0.0,0.5,0,1,1,7,3,100
1938,B,2,both,ok,0.0,0.3333333333333333,0,6,1,13,6,83
1939,B,2,both,ok,1.0,1.0,0,9,3,19,9,70
1940,B,2,both,ok,0.0,0.6,0,4,1,5,2,102
1943,B,2,both,ok,0.0,0.25,0,3,0,10,6,77
1944,B,2,both,ok,0.0,0.25,0,7,0,12,13,85
1946,B,2,both,noneaction,0.0,0.0,,,,,,
1955,B,2,both,ok,0.0,0.0,0,3,0,2,2,70
1957,B,2,both,ok,0.0,0.2,0,2,0,9,5,76
1961,B,2,both,ok,0.0,0.25,0,6,1,10,8,76
1973,B,2,both,ok,0.0,0.8,0,5,0,7,2,101
1977,B,2,both,ok,0.0,0.14285714285714285,0,4,1,9,2,83
1979,B,2,both,ok,0.0,0.5,0,3,0,14,5,95
1980,B,2,both,ok,0.0,0.6666666666666666,0,4,1,4,3,71
1986,B,2,both,ok,0.0,0.0,0,6,0,5,6,81
1994,B,2,both,ok,1.0,1.0,0,4,0,7,5,75
1996,B,2,both,ok,0.0,0.3333333333333333,0,7,0,13,8,59
1998,B,2,both,ok,1.0,1.0,0,5,1,14,10,79
444,A,2,a0,ok,0.0,0.3333333333333333,0,0,0,3,1,67
450,A,2,a0,ok,0.0,0.0,0,8,3,10,5,92
451,A,2,a0,ok,0.0,0.0,0,3,0,9,11,66
456,A,2,a0,ok,0.0,0.8,0,0,0,3,1,57
1621,A,2,a0,ok,0.0,0.3,0,6,1,5,2,69
1622,A,2,a0,ok,0.0,0.0,0,3,1,8,3,75
1646,A,2,a0,ok,0.0,0.6666666666666666,0,0,0,5,1,72
1655,A,2,a0,ok,0.0,0.6,0,3,0,6,6,79
1656,A,2,a0,ok,0.0,0.8,0,8,2,17,9,82
1663,A,2,a0,ok,0.0,0.0,0,10,0,0,10,99
1674,A,2,a0,ok,1.0,1.0,0,5,0,7,12,69
1683,A,2,a0,ok,0.0,0.3333333333333333,0,8,1,5,11,70
1687,A,2,a0,ok,0.0,0.2,0,4,0,9,9,89
1697,A,2,a0,ok,0.0,0.6,0,1,0,0,0,102
1701,A,2,a0,ok,0.0,0.6666666666666666,0,0,0,4,4,75
1704,A,2,a0,ok,0.0,0.5,0,2,1,4,2,42
1716,A,2,a0,ok,0.0,0.75,0,4,0,4,5,42
1718,A,2,a0,ok,0.0,0.75,0,7,0,6,11,81
1719,A,2,a0,ok,0.0,0.0,0,11,0,17,11,102
1723,A,2,a0,ok,0.0,0.75,0,1,0,6,4,50
1731,A,2,a0,ok,0.0,0.0,0,2,0,3,6,68
1733,A,2,a0,ok,0.0,0.0,0,8,0,13,10,87
1734,A,2,a0,ok,0.0,0.3333333333333333,0,2,0,10,8,68
1744,A,2,a0,ok,0.0,0.4,0,10,0,7,9,80
1750,A,2,a0,ok,1.0,1.0,0,2,0,9,5,64
1751,A,2,a0,ok,0.0,0.75,0,7,1,15,14,68
1756,A,2,a0,ok,0.0,0.75,0,3,1,6,3,55
1760,A,2,a0,ok,0.0,0.375,0,3,0,3,1,59
1761,A,2,a0,ok,0.0,0.16666666666666666,0,5,0,4,8,92
1762,A,2,a0,ok,0.0,0.25,0,9,2,18,11,80
1773,A,2,a0,ok,0.0,0.2,0,11,0,6,9,91
1777,A,2,a0,ok,0.0,0.42857142857142855,0,5,0,6,6,87
1778,A,2,a0,ok,0.0,0.42857142857142855,0,8,0,4,10,80
1779,A,2,a0,ok,0.0,0.2857142857142857,0,9,0,2,11,79
1803,A,2,a0,ok,1.0,1.0,0,3,0,7,7,52
1804,A,2,a0,ok,0.0,0.75,0,1,0,3,4,89
1806,A,2,a0,ok,1.0,1.0,0,3,0,13,5,61
1807,A,2,a0,ok,0.0,0.0,0,7,0,8,13,98
1808,A,2,a0,ok,1.0,1.0,0,11,0,2,11,64
1809,A,2,a0,ok,0.0,0.0,0,0,0,0,0,39
1811,A,2,a0,ok,1.0,1.0,0,1,0,4,10,81
1831,A,2,a0,ok,0.0,0.25,0,6,0,13,12,87
1835,A,2,a0,ok,1.0,1.0,0,4,0,6,8,81
1838,A,2,a0,ok,0.0,0.75,0,1,0,7,2,73
1839,A,2,a0,ok,0.0,0.5,0,5,0,5,7,99
1840,A,2,a0,ok,0.0,0.16666666666666666,0,4,0,6,3,95
1841,A,2,a0,ok,0.0,0.6,0,12,2,11,8,102
1842,A,2,a0,ok,0.0,0.5,0,9,2,11,6,94
1843,A,2,a0,ok,0.0,0.75,0,10,1,2,2,77
1844,A,2,a0,ok,1.0,1.0,0,3,1,5,3,92
1849,A,2,a0,ok,1.0,1.0,0,8,3,13,7,52
1850,A,2,a0,ok,0.0,0.3333333333333333,0,5,0,4,4,77
1854,A,2,a0,ok,0.0,0.21428571428571427,0,9,0,5,14,94
1857,A,2,a0,ok,0.0,0.18181818181818182,0,6,0,5,10,79
1859,A,2,a0,ok,0.0,0.09090909090909091,0,1,0,5,5,76
1875,A,2,a0,ok,1.0,1.0,0,2,0,11,4,61
1876,A,2,a0,ok,0.0,0.375,0,5,0,8,4,95
1907,A,2,a0,ok,0.0,0.5,0,0,0,0,5,86
1932,A,2,a0,noneaction,0.0,0.0,,,,,,
1933,A,2,a0,ok,0.0,0.75,0,8,0,4,7,87
1934,A,2,a0,ok,0.0,0.5,0,2,1,5,4,75
1935,A,2,a0,ok,0.0,0.0,0,3,0,2,4,74
1945,A,2,a0,ok,0.0,0.5,1,10,0,14,8,78
1947,A,2,a0,ok,0.0,0.6666666666666666,2,10,2,16,7,85
1948,A,2,a0,ok,0.0,0.6666666666666666,0,4,0,11,10,72
1954,A,2,a0,ok,0.0,0.25,3,9,3,14,5,72
1956,A,2,a0,ok,0.0,0.0,0,8,0,11,18,83
1958,A,2,a0,ok,0.0,0.3333333333333333,1,16,0,4,14,96
1960,A,2,a0,ok,0.0,0.5,0,9,1,9,11,92
1962,A,2,a0,ok,0.0,0.75,0,11,0,12,13,100
1963,A,2,a0,ok,0.0,0.75,2,2,0,8,9,75
1964,A,2,a0,ok,0.0,0.75,0,5,0,8,7,62
1965,A,2,a0,ok,0.0,0.75,0,2,0,2,1,102
1971,A,2,a0,ok,1.0,1.0,0,8,0,10,9,62
1974,A,2,a0,ok,0.0,0.6666666666666666,0,5,0,15,11,80
1975,A,2,a0,ok,0.0,0.25,0,3,0,4,2,96
1978,A,2,a0,ok,0.0,0.75,2,3,0,6,3,69
1981,A,2,a0,ok,0.0,0.5,0,0,0,0,1,76
1982,A,2,a0,ok,0.0,0.75,0,11,1,7,10,99
1983,A,2,a0,ok,1.0,1.0,0,2,1,8,1,71
1984,A,2,a0,ok,0.0,0.6666666666666666,2,5,1,8,11,72
1987,A,2,a0,ok,0.0,0.38461538461538464,0,13,0,13,22,90
1988,A,2,a0,ok,0.0,0.06666666666666667,0,10,8,18,9,80
1989,A,2,a0,ok,0.0,0.058823529411764705,0,1,1,6,1,66
1990,A,2,a0,ok,0.0,0.6,0,3,0,3,10,80
1991,A,2,a0,ok,0.0,0.8,2,10,0,16,8,87
1993,A,2,a0,ok,0.0,0.0,0,2,0,4,3,74
1995,A,2,a0,ok,0.0,0.2,0,8,2,8,6,84
1997,A,2,a0,ok,0.0,0.3333333333333333,0,2,0,3,4,54
1999,A,2,a0,ok,0.0,0.5,0,2,0,3,5,63
433,B,2,a0,ok,0.0,0.3333333333333333,0,14,0,4,15,92
436,B,2,a0,ok,0.0,0.6666666666666666,0,5,0,8,9,78
438,B,2,a0,ok,0.0,0.6,0,5,3,7,10,69
439,B,2,a0,ok,0.0,0.25,0,7,0,2,5,74
442,B,2,a0,ok,0.0,0.5,0,4,0,9,6,85
443,B,2,a0,ok,0.0,0.75,0,1,1,3,1,65
445,B,2,a0,ok,0.0,0.6666666666666666,0,7,0,6,8,63
446,B,2,a0,ok,0.0,0.75,0,0,0,0,0,72
447,B,2,a0,ok,0.0,0.5,1,8,0,4,8,74
448,B,2,a0,ok,0.0,0.6666666666666666,2,2,0,1,1,75
449,B,2,a0,ok,0.0,0.3333333333333333,0,6,2,8,6,71
452,B,2,a0,ok,0.0,0.5,0,0,0,4,0,23
454,B,2,a0,ok,0.0,0.5,1,6,0,0,6,83
455,B,2,a0,ok,0.0,0.5,2,4,0,2,1,60
458,B,2,a0,ok,0.0,0.2222222222222222,0,7,0,9,9,65
1623,B,2,a0,ok,0.0,0.25,0,5,0,9,6,92
1637,B,2,a0,ok,0.0,0.0,0,0,0,0,0,41
1662,B,2,a0,ok,0.0,0.6,2,11,2,11,12,80
1664,B,2,a0,ok,0.0,0.4,0,3,0,3,31,93
1673,B,2,a0,ok,0.0,0.75,0,3,0,8,11,77
1682,B,2,a0,ok,0.0,0.5,0,1,0,4,1,42
1684,B,2,a0,ok,1.0,1.0,0,4,1,6,8,56
1685,B,2,a0,ok,0.0,0.0,0,3,0,6,2,54
1688,B,2,a0,ok,0.0,0.0,0,3,0,5,5,86
1689,B,2,a0,ok,0.0,0.3333333333333333,0,1,0,4,1,77
1698,B,2,a0,ok,0.0,0.3333333333333333,0,0,0,3,2,46
1699,B,2,a0,noneaction,0.0,0.0,,,,,,
1703,B,2,a0,ok,1.0,1.0,0,3,0,4,7,62
1720,B,2,a0,ok,0.0,0.25,2,13,0,4,12,75
1724,B,2,a0,ok,0.0,0.0,0,2,1,1,4,64
1732,B,2,a0,ok,0.0,0.3333333333333333,2,1,0,6,4,42
1735,B,2,a0,ok,0.0,0.5,0,7,0,11,10,96
1736,B,2,a0,ok,0.0,0.25,0,4,1,10,12,83
1737,B,2,a0,ok,0.0,0.75,0,4,0,10,7,90
1745,B,2,a0,ok,1.0,1.0,2,8,2,11,9,72
1746,B,2,a0,ok,0.0,0.25,0,1,0,5,3,71
1747,B,2,a0,ok,0.0,0.6666666666666666,2,14,0,6,16,71
1748,B,2,a0,ok,0.0,0.75,0,9,0,15,12,91
1749,B,2,a0,ok,0.0,0.4,0,3,1,5,6,73
1752,B,2,a0,ok,1.0,1.0,0,1,0,2,2,62
1753,B,2,a0,ok,0.0,0.5,2,4,0,1,1,63
1757,B,2,a0,ok,0.0,0.125,0,8,0,8,7,91
1758,B,2,a0,noneaction,0.0,0.0,,,,,,
1759,B,2,a0,ok,0.0,0.3333333333333333,0,5,0,5,10,72
1764,B,2,a0,ok,0.0,0.2,0,2,0,6,4,98
1774,B,2,a0,ok,0.0,0.2,0,2,0,2,5,82
1776,B,2,a0,ok,0.0,0.5714285714285714,0,4,0,10,13,89
1780,B,2,a0,ok,0.0,0.7142857142857143,0,0,0,0,0,97
1790,B,2,a0,ok,0.0,0.5,0,0,0,0,5,75
1791,B,2,a0,ok,0.0,0.75,0,1,0,2,6,66
1792,B,2,a0,ok,0.0,0.25,1,13,0,2,2,72
1797,B,2,a0,ok,0.0,0.5,0,2,0,12,8,81
1798,B,2,a0,ok,0.0,0.5,2,8,0,12,12,70
1799,B,2,a0,ok,0.0,0.75,0,6,1,6,8,48
1800,B,2,a0,ok,0.0,0.0,0,0,0,3,3,59
1805,B,2,a0,ok,1.0,1.0,0,2,1,8,5,76
1810,B,2,a0,ok,0.0,0.0,2,4,0,8,5,74
1812,B,2,a0,ok,0.0,0.6666666666666666,0,2,1,4,4,74
1833,B,2,a0,ok,0.0,0.5,0,0,0,0,0,51
1834,B,2,a0,ok,0.0,0.6666666666666666,0,11,0,9,15,87
1836,B,2,a0,ok,0.0,0.75,0,14,0,12,17,102
1837,B,2,a0,ok,1.0,1.0,0,4,1,5,8,94
1845,B,2,a0,ok,0.0,0.3333333333333333,0,13,0,2,1,77
1847,B,2,a0,ok,1.0,1.0,2,12,1,5,20,81
1848,B,2,a0,ok,0.0,0.6666666666666666,2,11,0,1,2,76
1851,B,2,a0,ok,0.0,0.6666666666666666,2,4,0,4,6,81
1852,B,2,a0,ok,0.0,0.6666666666666666,0,4,0,5,4,85
1853,B,2,a0,ok,0.0,0.1,0,6,0,5,8,72
1855,B,2,a0,ok,0.0,0.3333333333333333,0,6,0,5,5,74
1856,B,2,a0,ok,0.0,0.09090909090909091,0,7,0,14,14,84
1858,B,2,a0,ok,0.0,0.3076923076923077,2,6,0,7,8,81
1863,B,2,a0,ok,0.0,0.75,1,6,0,7,7,74
1873,B,2,a0,ok,0.0,0.0,0,4,0,6,4,69
1874,B,2,a0,ok,0.0,0.75,0,8,0,5,7,81
1890,B,2,a0,ok,0.0,0.8333333333333334,0,1,0,3,2,64
1891,B,2,a0,ok,0.0,0.6666666666666666,0,5,0,3,7,82
1904,B,2,a0,ok,0.0,0.0,2,3,0,8,5,59
1905,B,2,a0,ok,1.0,1.0,2,3,0,3,7,60
1906,B,2,a0,ok,0.0,0.16666666666666666,0,5,0,8,7,94
1908,B,2,a0,ok,0.0,0.3333333333333333,0,5,0,6,5,86
1909,B,2,a0,ok,0.0,0.16666666666666666,0,5,0,8,8,84
1910,B,2,a0,ok,0.0,0.8333333333333334,0,5,0,13,6,85
1911,B,2,a0,ok,0.0,0.0,0,0,0,0,0,61
1912,B,2,a0,ok,1.0,1.0,0,2,0,7,6,67
1913,B,2,a0,ok,0.0,0.75,0,1,1,6,3,50
1921,B,2,a0,ok,0.0,0.3333333333333333,0,5,0,0,4,73
1923,B,2,a0,ok,0.0,0.3333333333333333,0,2,0,2,5,80
1924,B,2,a0,ok,0.0,0.3333333333333333,0,5,1,5,4,67
1936,B,2,a0,ok,0.0,0.0,0,9,1,11,14,79
1937,B,2,a0,ok,0.0,0.5,0,6,0,0,3,95
1938,B,2,a0,ok,0.0,0.16666666666666666,0,5,1,7,1,68
1939,B,2,a0,ok,0.0,0.6,0,5,1,4,4,79
1940,B,2,a0,ok,0.0,0.6,4,7,6,13,6,83
1943,B,2,a0,noneaction,0.0,0.0,,,,,,
1944,B,2,a0,ok,0.0,0.25,0,2,0,2,2,65
1946,B,2,a0,ok,0.0,0.5,0,1,0,4,3,60
1955,B,2,a0,ok,0.0,0.0,2,12,0,2,13,73
1957,B,2,a0,ok,0.0,0.0,0,5,0,3,5,93
1961,B,2,a0,ok,0.0,0.0,0,1,0,2,1,54
1973,B,2,a0,ok,0.0,0.8,0,3,0,2,2,79
1977,B,2,a0,ok,0.0,0.5714285714285714,1,5,1,9,2,84
1979,B,2,a0,ok,0.0,0.5,0,0,0,3,1,78
1980,B,2,a0,ok,0.0,0.0,1,13,0,8,12,75
1986,B,2,a0,ok,0.0,0.0,0,10,1,4,12,75
1994,B,2,a0,ok,0.0,0.0,0,0,0,0,0,69
1996,B,2,a0,ok,0.0,0.3333333333333333,0,5,1,7,8,74
1998,B,2,a0,ok,0.0,0.0,0,7,1,7,13,79
444,A,2,a1,ok,0.0,0.0,0,11,0,6,13,78
450,A,2,a1,ok,0.0,0.0,0,8,0,17,1,91
451,A,2,a1,ok,0.0,0.0,0,17,0,0,19,72
456,A,2,a1,ok,0.0,0.8,0,6,0,5,7,57
1621,A,2,a1,ok,0.0,0.1,0,5,0,6,4,94
1622,A,2,a1,ok,0.0,0.75,0,3,0,13,4,76
1646,A,2,a1,ok,1.0,1.0,0,2,0,3,1,40
1655,A,2,a1,ok,0.0,0.8,0,1,1,2,5,41
1656,A,2,a1,ok,0.0,0.8,0,1,1,3,5,54
1663,A,2,a1,ok,0.0,0.0,0,21,0,5,21,100
1674,A,2,a1,ok,0.0,0.75,0,5,1,10,6,53
1683,A,2,a1,ok,0.0,0.0,0,3,0,6,7,94
1687,A,2,a1,ok,0.0,0.8,0,7,0,11,11,81
1697,A,2,a1,ok,0.0,0.6,0,2,0,2,3,98
1701,A,2,a1,ok,1.0,1.0,0,2,0,5,4,50
1704,A,2,a1,ok,0.0,0.5,2,13,0,3,12,90
1716,A,2,a1,ok,0.0,0.25,0,1,0,3,1,60
1718,A,2,a1,ok,0.0,0.5,0,4,0,14,6,78
1719,A,2,a1,ok,0.0,0.75,0,3,0,6,6,70
1723,A,2,a1,ok,0.0,0.5,0,13,0,5,16,90
1731,A,2,a1,ok,1.0,1.0,0,1,0,6,2,81
1733,A,2,a1,ok,0.0,0.3333333333333333,0,1,0,4,3,59
1734,A,2,a1,ok,1.0,1.0,0,2,0,2,3,38
1744,A,2,a1,ok,0.0,0.2,0,8,0,12,4,57
1750,A,2,a1,ok,1.0,1.0,0,1,0,6,3,45
1751,A,2,a1,ok,0.0,0.5,0,6,0,8,11,75
1756,A,2,a1,ok,0.0,0.5,0,4,2,7,4,53
1760,A,2,a1,ok,0.0,0.625,0,2,0,4,2,60
1761,A,2,a1,ok,0.0,0.3333333333333333,0,6,0,5,10,73
1762,A,2,a1,ok,0.0,0.0,0,9,1,17,9,88
1773,A,2,a1,ok,0.0,0.6,0,1,1,3,1,62
1777,A,2,a1,ok,0.0,0.42857142857142855,0,0,0,0,1,38
1778,A,2,a1,ok,0.0,0.5714285714285714,0,0,0,0,0,86
1779,A,2,a1,ok,0.0,0.2857142857142857,0,1,0,1,7,84
1803,A,2,a1,ok,1.0,1.0,0,0,0,2,0,40
1804,A,2,a1,ok,0.0,0.0,0,8,1,5,8,94
1806,A,2,a1,ok,1.0,1.0,0,1,1,3,3,34
1807,A,2,a1,ok,0.0,0.0,0,1,0,0,1,48
1808,A,2,a1,ok,0.0,0.5,0,3,0,7,8,101
1809,A,2,a1,ok,0.0,0.75,0,1,0,6,4,43
1811,A,2,a1,ok,1.0,1.0,0,5,2,11,9,71
1831,A,2,a1,ok,0.0,0.25,0,3,0,8,13,93
1835,A,2,a1,ok,1.0,1.0,0,0,0,5,1,42
1838,A,2,a1,ok,0.0,0.75,0,3,1,8,3,57
1839,A,2,a1,ok,0.0,0.25,0,2,0,1,1,102
1840,A,2,a1,ok,0.0,0.8333333333333334,0,5,0,9,11,95
1841,A,2,a1,ok,0.0,0.6,0,5,1,5,7,74
1842,A,2,a1,ok,1.0,1.0,0,1,0,7,3,54
1843,A,2,a1,ok,0.0,0.25,0,2,0,2,1,63
1844,A,2,a1,ok,0.0,0.4,0,11,0,6,10,96
1849,A,2,a1,ok,1.0,1.0,0,0,0,7,3,48
1850,A,2,a1,ok,0.0,0.3333333333333333,0,2,0,13,8,71
1854,A,2,a1,ok,0.0,0.0,0,2,0,0,3,46
1857,A,2,a1,ok,0.0,0.36363636363636365,0,5,0,6,8,88
1859,A,2,a1,ok,0.0,0.18181818181818182,0,11,0,4,13,74
1875,A,2,a1,ok,1.0,1.0,0,2,0,6,2,50
1876,A,2,a1,ok,0.0,0.25,0,0,0,0,0,86
1907,A,2,a1,ok,0.0,0.8333333333333334,0,0,0,0,0,50
1932,A,2,a1,ok,0.0,0.4,0,1,0,3,1,51
1933,A,2,a1,ok,0.0,0.5,0,8,0,7,15,78
1934,A,2,a1,noneaction,0.0,0.0,,,,,,
1935,A,2,a1,ok,0.0,0.2,0,6,1,5,4,66
1945,A,2,a1,ok,0.0,0.25,0,5,0,6,10,92
1947,A,2,a1,ok,0.0,0.6666666666666666,0,0,0,3,2,70
1948,A,2,a1,ok,0.0,0.3333333333333333,0,2,0,7,5,55
1954,A,2,a1,ok,0.0,0.25,0,2,0,8,3,65
