bank,kind,skill,inst,e_src,demo_parse,seq_parse,provenance_episode,provenance_steps,transition,n_transitions,single_errand
R,cooperation,division_of_labor_cooperation,337,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,338,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,339,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,340,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,341,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,342,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,343,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,344,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,345,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,346,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,347,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,348,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,349,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,350,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,351,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,352,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,353,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,354,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,355,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,356,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,357,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,358,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,359,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,360,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,361,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,362,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,363,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,364,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,365,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,366,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,367,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,368,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,369,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,370,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,371,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,372,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,373,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,374,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,375,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,376,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,377,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,378,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,379,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,380,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,381,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,382,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,383,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,384,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,385,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,386,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,387,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,388,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,389,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,390,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,391,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,392,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,393,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,394,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,395,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,396,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,397,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,398,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,399,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,400,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,401,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,402,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,403,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,404,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,405,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,406,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,407,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,408,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,409,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,410,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,411,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,412,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,413,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,414,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,415,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,416,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,417,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,418,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,419,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,420,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,421,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,422,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,423,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,424,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,425,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,426,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,427,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,428,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,429,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,430,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,431,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,432,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,433,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,434,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,435,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,436,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,437,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,438,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,439,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,440,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,441,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,442,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,443,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,444,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,445,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,446,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,447,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,448,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,449,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,450,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,451,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,452,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,453,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,454,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,455,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,456,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,457,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,458,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,459,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,460,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,461,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,462,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,463,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,464,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,465,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,466,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,467,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,468,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,469,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,470,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,471,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,472,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,473,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,474,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,475,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,476,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,477,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,478,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,479,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,480,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,481,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,482,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,483,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,484,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,485,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,486,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,487,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,488,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,489,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,490,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,491,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,492,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,493,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,494,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,495,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,496,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,497,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,498,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,499,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,500,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,501,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,502,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,503,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,504,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,505,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,506,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,507,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,508,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,509,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,510,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,511,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,512,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,513,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,514,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,515,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,516,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,517,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,518,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,519,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,520,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,521,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,522,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,division_of_labor_cooperation,523,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,0,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,1,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,2,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,3,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,4,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,5,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,6,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,7,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,8,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,9,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,10,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,11,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,12,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,13,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,14,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,15,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,16,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,17,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,18,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,19,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,20,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,21,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,22,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,23,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,24,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,25,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,26,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,27,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,28,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,29,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,30,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,31,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,32,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,33,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,34,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,35,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,36,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,37,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,38,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,39,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,40,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,41,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,42,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,43,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,44,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,45,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,46,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,47,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,48,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,49,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,50,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,51,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,52,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,53,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,54,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,55,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,56,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,57,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,58,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,59,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,60,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,61,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,62,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,63,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,64,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,65,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,66,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,67,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,68,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,69,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,70,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,71,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,72,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,73,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,74,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,75,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,76,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,sequential_handoff_cooperation,77,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,synchronization_cooperation,0,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,synchronization_cooperation,1,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,synchronization_cooperation,2,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,synchronization_cooperation,3,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,synchronization_cooperation,4,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,synchronization_cooperation,5,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,synchronization_cooperation,6,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,synchronization_cooperation,7,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,synchronization_cooperation,8,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,synchronization_cooperation,9,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,synchronization_cooperation,10,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,synchronization_cooperation,11,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,synchronization_cooperation,12,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,synchronization_cooperation,13,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,synchronization_cooperation,14,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,synchronization_cooperation,15,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,synchronization_cooperation,16,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,synchronization_cooperation,17,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,synchronization_cooperation,18,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,synchronization_cooperation,19,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,synchronization_cooperation,20,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,synchronization_cooperation,21,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,synchronization_cooperation,22,multi_agent_llm_pattern,0,0,0,0,0,0,0
R,cooperation,synchronization_cooperation,23,multi_agent_llm_pattern,0,0,0,0,0,0,0
