index,subgoal_position,predicted_subgoal,predicted_primitive_kind,matched_skill_name,injected_instance_ids,injected_unit_kinds,retrieval_hit,channel
1271,5,place_banana_on_bowl,relocate,place_banana,[],[],False,productivity
1273,0,inspect_table,state_change,inspect_table,[],[],False,productivity
1273,1,check_for_pear,state_change,fetch_pear_from_cabinet,[],[],False,productivity
1273,2,check_for_tomato,state_change,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",False,productivity
1273,3,fetch_pear_if_missing,fetch,fetch_pear,"[""6061:1""]","[""relocate""]",False,productivity
1273,4,fetch_tomato_if_missing,fetch,fetch_tomato,"[""4075:1"",""4469:1""]","[""relocate""]",False,productivity
1288,0,move_tomato_to_kitchen_island_area,relocate,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",True,productivity
1292,0,find_absent_fruit,fetch,check_fruit_location,[],[],False,productivity
1292,1,go_to_fruit_location,,check_fruit_location,[],[],,productivity
1292,2,pick_up_fruit,fetch,fetch_and_place_fruit,"[""123:1"",""3066:1""]","[""relocate""]",False,productivity
1292,3,bring_fruit_to_table,relocate,place_fruit_on_table,"[""4135:1""]","[""relocate""]",True,productivity
1299,0,find_wine_0,fetch,fetch_tomato,"[""4075:1"",""4469:1""]","[""relocate""]",False,productivity
1299,1,move_to_rack,,move_to,[],[],,productivity
1299,2,place_wine_on_rack,relocate,place_fruit_on_table,"[""4135:1""]","[""relocate""]",True,productivity
1301,0,check_table_for_apple,state_change,place_apple_on_table,[],[],False,productivity
1301,1,check_table_for_banana,state_change,check_table_fruits,[],[],False,productivity
1301,2,retrieve_missing_apple,fetch,fetch_apple_from_cabinet,[],[],False,productivity
1301,3,retrieve_missing_banana,fetch,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
1301,4,check_cabinet_for_apple,state_change,fetch_apple_from_cabinet,[],[],False,productivity
1301,5,check_cabinet_for_banana,state_change,fetch_fruit_from_cabinet,[],[],False,productivity
1310,0,pick_scissors_0,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
1310,1,move_to_kitchen_work_area,,move_to_cabinet,[],[],,productivity
1310,2,place_scissors_0,relocate,cut_with_knife,[],[],False,productivity
1312,0,pick_pear_1,fetch,place_pear,[],[],False,productivity
1312,1,place_pear_on_wooden_cutting_board_2,relocate,place_pear_on_table,[],[],False,productivity
1312,2,pick_knife_0,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
1312,3,cut_pear_with_knife,state_change,cut_with_knife,[],[],False,productivity
1316,0,observe_peach_on_table,,place_peach_on_table,[],[],,productivity
1316,1,observe_banana_on_table,,place_fruit_on_table,"[""4135:1""]","[""relocate""]",,productivity
1316,2,check_peach_availability,state_change,fetch_peach,[],[],False,productivity
1316,3,check_banana_availability,state_change,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
1316,4,fetch_peach_from_location,fetch,fetch_peach,[],[],False,productivity
1316,5,fetch_banana_from_location,fetch,fetch_banana,[],[],False,productivity
1316,6,place_peach_on_table,relocate,place_peach_on_table,[],[],False,productivity
1316,7,place_banana_on_table,relocate,place_fruit_on_table,[],[],False,productivity
1318,0,find_banana_0,fetch,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
1318,1,find_plate_2,fetch,place_plate,"[""3266:2"",""5679:2""]","[""relocate""]",False,productivity
1318,2,serve_banana_on_plate,relocate,place_on_plate,"[""5169:2""]","[""relocate""]",True,productivity
1322,0,find_apple_0,fetch,fetch_apple,[],[],False,productivity
1322,1,find_wooden_cutting_board_2,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
1322,2,place_apple_on_wooden_cutting_board,relocate,place_apple_on_table,[],[],False,productivity
1322,3,find_knife_0,fetch,cut_with_knife,[],[],False,productivity
1322,4,cut_apple_with_knife,state_change,cut_with_knife,[],[],False,productivity
1329,0,move_to_bottle_0,,move_to,[],[],,productivity
1329,1,pick_bottle_0,fetch,cardboardbox_spoon,[],[],False,productivity
1329,2,move_to_kitchen_work_area,,move_to_cabinet,[],[],,productivity
1329,3,place_bottle_0,relocate,place_spoon,"[""1982:3"",""1454:3""]","[""relocate""]",True,productivity
1331,0,get_knife_0_from_kitchen_work_area,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
1331,1,get_pear_1_from_kitchen_work_area,fetch,fetch_pear_from_cabinet,[],[],False,productivity
1331,2,place_pear_1_on_wooden_cutting_board_2,relocate,place_pear_on_table,[],[],False,productivity
1331,3,slice_pear_1_with_knife_0,state_change,cut_with_knife,[],[],False,productivity
1343,0,move_to_kettle_0,,move_to,[],[],,productivity
1343,1,pick_kettle_0,fetch,cardboardbox_spoon,[],[],False,productivity
1343,2,move_to_rack,,move_to,[],[],,productivity
1343,3,place_kettle_on_rack,relocate,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",True,productivity
1346,0,check_table_for_peach,state_change,check_table_fruits,[],[],False,productivity
1346,1,check_table_for_tomato,state_change,check_table_fruits,[],[],False,productivity
1346,2,retrieve_peach_if_missing,fetch,fetch_peach_from_cabinet,[],[],False,productivity
1346,3,retrieve_tomato_if_missing,fetch,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",False,productivity
1348,0,check_fork_route_length,state_change,navigate_and_reach,[],[],False,productivity
1348,1,enclose_fork_in_cardboardbox,,cardboardbox_object,"[""2919:1"",""4773:1""]","[""state_change""]",,productivity
1348,2,transfer_cardboardbox,relocate,move_cardboardbox,"[""4873:1""]","[""state_change""]",False,productivity
1348,3,retrieve_fork_from_cardboardbox,fetch,cardboardbox_object,[],[],False,productivity
1354,0,scan_table_for_fruits,,scan_table_for_fruits,[],[],,productivity
1354,1,check_cabinet_for_fruits,state_change,fetch_fruit_from_cabinet,[],[],False,productivity
1354,2,place_fruits_on_table,relocate,place_fruit_on_table,"[""4135:1""]","[""relocate""]",True,productivity
1358,0,move_peach_to_sink,relocate,place_peach_on_table,[],[],False,productivity
1358,1,check_route_length,state_change,navigate_and_reach,[],[],False,productivity
1358,2,enclose_peach_in_cardboardbox,,place_peach_on_table,[],[],,productivity
1358,3,transfer_cardboardbox,relocate,move_cardboardbox,"[""4873:1""]","[""state_change""]",False,productivity
1358,4,retrieve_peach_from_cardboardbox,fetch,fetch_peach_from_cabinet,[],[],False,productivity
1360,0,move_to_meat_0,,move_to,[],[],,productivity
1360,1,pick_meat_0,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
1360,2,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,productivity
1360,3,place_meat_0,relocate,place_bread,[],[],False,productivity
1362,0,move_to_cooling_fan_0,,move_to,[],[],,productivity
1362,1,pick_up_cooling_fan_0,fetch,inspect_oven,"[""1959:1"",""1979:1""]","[""state_change""]",False,productivity
1362,2,move_to_kitchen_work_area,,move_to_cabinet,[],[],,productivity
1362,3,place_cooling_fan_0,relocate,place_plate,"[""3266:2"",""5679:2""]","[""relocate""]",True,productivity
1364,0,move_to_cardboardbox_0,,move_cardboardbox,"[""4873:1""]","[""state_change""]",,productivity
1364,1,pick_up_cardboardbox_0,fetch,cardboardbox_spoon,[],[],False,productivity
1364,2,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,productivity
1364,3,place_cardboardbox_0,relocate,move_cardboardbox,[],[],False,productivity
1365,0,find_apple_0,fetch,fetch_apple,[],[],False,productivity
1365,1,find_wooden_cutting_board_2,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
1365,2,place_apple_on_wooden_cutting_board,relocate,place_apple_on_table,[],[],False,productivity
1365,3,find_knife_0,fetch,cut_with_knife,[],[],False,productivity
1365,4,cut_apple_with_knife,state_change,cut_with_knife,[],[],False,productivity
1366,0,get_apple_from_kitchen_island_area,fetch,fetch_apple_from_cabinet,[],[],False,productivity
1366,1,place_apple_on_wooden_cutting_board,relocate,place_apple_on_table,[],[],False,productivity
1366,2,get_knife_from_kitchen_island_area,fetch,navigate_to_kitchen_island,[],[],False,productivity
1366,3,cut_apple_with_knife,state_change,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",True,productivity
1370,0,pick_up_bottle_0,fetch,cardboardbox_spoon,[],[],False,productivity
1370,1,place_bottle_on_rack,relocate,place_on_plate,"[""5169:2""]","[""relocate""]",True,productivity
1372,0,move_to_pumpkin_0,,move_to_pear,[],[],,productivity
1372,1,pick_up_pumpkin_0,fetch,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
1372,2,move_to_kitchen_island,,navigate_to_kitchen_island,[],[],,productivity
1372,3,place_pumpkin_0_on_kitchen_island,relocate,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",True,productivity
1377,0,glance_at_table,,inspect_table,[],[],,productivity
1377,1,check_for_pear,state_change,fetch_pear_from_cabinet,[],[],False,productivity
1377,2,check_for_tomato,state_change,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",False,productivity
1377,3,retrieve_missing_pear,fetch,fetch_pear_from_cabinet,[],[],False,productivity
1377,4,retrieve_missing_tomato,fetch,fetch_tomato_from_cabinet,[],[],False,productivity
1377,5,check_cabinet_for_pear,state_change,fetch_pear_from_cabinet,[],[],False,productivity
1377,6,check_cabinet_for_tomato,state_change,fetch_tomato_from_cabinet,[],[],False,productivity
1382,0,check_table_for_pear,state_change,check_table_fruits,[],[],False,productivity
1382,1,check_table_for_banana,state_change,check_table_fruits,[],[],False,productivity
1382,2,retrieve_missing_pear,fetch,fetch_pear_from_cabinet,[],[],False,productivity
1382,3,retrieve_missing_banana,fetch,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
1382,4,check_cabinet_for_pear,state_change,fetch_pear_from_cabinet,[],[],False,productivity
1382,5,check_cabinet_for_banana,state_change,fetch_fruit_from_cabinet,[],[],False,productivity
1383,0,get_wooden_cutting_board_2,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
1383,1,get_pear_1,fetch,fetch_pear,"[""6061:1""]","[""relocate""]",False,productivity
1383,2,place_pear_on_wooden_cutting_board,relocate,place_pear_on_table,[],[],False,productivity
1383,3,get_knife_0,fetch,cut_with_knife,[],[],False,productivity
1383,4,cut_pear_with_knife,state_change,cut_with_knife,[],[],False,productivity
1387,0,move_to_pear_1,,move_to_pear,[],[],,productivity
1387,1,move_to_wooden_cutting_board_2,,move_to_cabinet,[],[],,productivity
1387,2,place_pear_on_wooden_cutting_board,relocate,place_pear_on_table,[],[],False,productivity
1387,3,move_to_knife_0,,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",,productivity
1387,4,slice_pear_with_knife,state_change,cut_with_knife,[],[],False,productivity
1390,0,check_table_for_peach,state_change,check_table_fruits,[],[],False,productivity
1390,1,check_table_for_banana,state_change,check_table_fruits,[],[],False,productivity
1390,2,retrieve_peach_if_missing,fetch,fetch_peach_from_cabinet,[],[],False,productivity
1390,3,retrieve_banana_if_missing,fetch,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
1391,0,inspect_table_for_fruits,state_change,check_table_fruits,[],[],False,productivity
1391,1,check_if_apple_is_missing,state_change,fetch_apple_from_cabinet,[],[],False,productivity
1391,2,check_if_banana_is_missing,state_change,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
1391,3,fetch_missing_apple,fetch,fetch_apple,[],[],False,productivity
1391,4,fetch_missing_banana,fetch,fetch_banana,[],[],False,productivity
1391,5,place_missing_fruit_on_table,relocate,place_fruit_on_table,"[""4135:1""]","[""relocate""]",True,productivity
1392,0,move_peach_to_wooden_cutting_board,relocate,place_peach_on_table,[],[],False,productivity
1392,1,move_knife_to_wooden_cutting_board,relocate,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
1392,2,cut_peach_with_knife,state_change,cut_with_knife,[],[],False,productivity
1396,0,move_scissors_to_kitchen_island_area,relocate,navigate_to_kitchen_island,[],[],False,productivity
1404,0,pick_pear_0_from_r1,fetch,fetch_pear_from_cabinet,[],[],False,productivity
1404,1,check_distance_to_sink_2,state_change,inspect_location,"[""2581:1"",""2650:1""]","[""state_change""]",True,productivity
1404,2,place_pear_0_into_cardboardbox_1,relocate,move_cardboardbox,"[""4873:1""]","[""state_change""]",False,productivity
1404,3,move_cardboardbox_1_to_sink_2,relocate,move_cardboardbox,[],[],False,productivity
1404,4,retrieve_pear_0_from_cardboardbox_1,fetch,fetch_pear_from_cabinet,[],[],False,productivity
1404,5,place_pear_0_on_sink_2,relocate,place_pear_on_table,[],[],False,productivity
1408,0,inspect_table_for_peach,state_change,place_peach_on_table,[],[],False,productivity
1408,1,inspect_table_for_tomato,state_change,inspect_table,[],[],False,productivity
1408,2,find_missing_peach,fetch,fetch_peach_from_cabinet,[],[],False,productivity
1408,3,find_missing_tomato,fetch,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",False,productivity
1408,4,retrieve_peach_from_location,fetch,fetch_peach_from_cabinet,[],[],False,productivity
1408,5,retrieve_tomato_from_location,fetch,fetch_tomato_from_cabinet,[],[],False,productivity
1408,6,place_peach_on_table,relocate,place_peach_on_table,[],[],False,productivity
1408,7,place_tomato_on_table,relocate,load_tomato_into_plate,[],[],False,productivity
1412,0,move_to_scissors_0,,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",,productivity
1412,1,pick_scissors_0,fetch,cut_with_knife,[],[],False,productivity
1412,2,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,productivity
1412,3,place_scissors_0,relocate,cut_with_knife,[],[],False,productivity
1418,0,glance_at_table,,inspect_table,[],[],,productivity
1418,1,check_for_peach,state_change,fetch_peach,[],[],False,productivity
1418,2,check_for_tomato,state_change,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",False,productivity
1418,3,retrieve_missing_peach,fetch,fetch_peach_from_cabinet,[],[],False,productivity
1418,4,retrieve_missing_tomato,fetch,fetch_tomato_from_cabinet,[],[],False,productivity
1418,5,check_cabinet_for_peach,state_change,fetch_peach_from_cabinet,[],[],False,productivity
1418,6,check_cabinet_for_tomato,state_change,fetch_tomato_from_cabinet,[],[],False,productivity
1423,0,find_banana_0,fetch,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
1423,1,find_banana_1,fetch,fetch_banana,[],[],False,productivity
1423,2,find_banana_2,fetch,fetch_banana,[],[],False,productivity
1423,3,open_cabinet_1,state_change,open_cabinet,"[""1059:0"",""1531:0""]","[""state_change""]",True,productivity
1423,4,find_banana_0,fetch,fetch_banana,[],[],False,productivity
1423,5,find_banana_1,fetch,fetch_banana,[],[],False,productivity
1423,6,find_banana_2,fetch,fetch_banana,[],[],False,productivity
1423,7,pick_banana_0,fetch,fetch_banana,[],[],False,productivity
1423,8,pick_banana_1,fetch,fetch_banana,[],[],False,productivity
1423,9,pick_banana_2,fetch,place_banana,[],[],False,productivity
1423,10,find_bowl_0,fetch,fetch_bowl,[],[],False,productivity
1423,11,find_bowl_2,fetch,fetch_bowl,[],[],False,productivity
1423,12,place_banana_in_bowl,relocate,place_banana,[],[],False,productivity
1424,0,move_pear_to_sink,relocate,move_to_pear,[],[],False,productivity
1424,1,check_route_length,state_change,navigate_and_reach,[],[],False,productivity
1424,2,enclose_pear_in_cardboardbox,,fetch_pear_from_cabinet,[],[],,productivity
1424,3,transfer_cardboardbox,relocate,move_cardboardbox,"[""4873:1""]","[""state_change""]",False,productivity
1424,4,retrieve_pear_from_cardboardbox,fetch,fetch_pear_from_cabinet,[],[],False,productivity
1425,0,get_peach_from_r1,fetch,fetch_peach_from_cabinet,[],[],False,productivity
1425,1,check_distance_to_sink,state_change,inspect_location,"[""2581:1"",""2650:1""]","[""state_change""]",True,productivity
1425,2,put_peach_in_cardboardbox,relocate,place_peach_on_table,[],[],False,productivity
1425,3,move_cardboardbox_to_sink,relocate,move_cardboardbox,"[""4873:1""]","[""state_change""]",False,productivity
1425,4,get_peach_from_cardboardbox,fetch,fetch_peach_from_cabinet,[],[],False,productivity
1426,0,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,productivity
1426,1,pick_bread_0,fetch,place_bread,[],[],False,productivity
1426,2,move_to_kitchen_work_area,,move_to_cabinet,[],[],,productivity
1426,3,place_bread_0,relocate,place_bread,[],[],False,productivity
1427,0,move_cardboardbox_to_kitchen_island,relocate,move_cardboardbox,"[""4873:1""]","[""state_change""]",False,productivity
1437,0,inspect_table_for_apple,state_change,inspect_table,[],[],False,productivity
1437,1,inspect_table_for_tomato,state_change,inspect_table,[],[],False,productivity
1437,2,find_missing_tomato,fetch,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",False,productivity
1437,3,retrieve_tomato_from_location,fetch,fetch_tomato_from_cabinet,[],[],False,productivity
1437,4,place_tomato_on_table,relocate,load_tomato_into_plate,[],[],False,productivity
1438,0,find_apple_0,fetch,fetch_apple,[],[],False,productivity
1438,1,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,productivity
1438,2,place_apple_on_plate_2,relocate,place_apple_on_table,[],[],False,productivity
1445,0,inspect_table_for_pear,state_change,place_pear_on_table,[],[],False,productivity
1445,1,inspect_table_for_tomato,state_change,inspect_table,[],[],False,productivity
1445,2,find_missing_pear,fetch,fetch_pear_from_cabinet,[],[],False,productivity
1445,3,find_missing_tomato,fetch,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",False,productivity
1445,4,retrieve_pear_from_location,fetch,fetch_pear_from_cabinet,[],[],False,productivity
1445,5,retrieve_tomato_from_location,fetch,fetch_tomato_from_cabinet,[],[],False,productivity
1445,6,place_pear_on_table,relocate,place_pear_on_table,[],[],False,productivity
1445,7,place_tomato_on_table,relocate,load_tomato_into_plate,[],[],False,productivity
1446,0,scan_table_for_fruits,,scan_table_for_fruits,[],[],,productivity
1446,1,check_cabinet_for_fruits,state_change,fetch_fruit_from_cabinet,[],[],False,productivity
1446,2,place_fruits_on_table,relocate,place_fruit_on_table,"[""4135:1""]","[""relocate""]",True,productivity
1454,0,move_wine_to_kitchen_work_area,relocate,move_to_cabinet,[],[],False,productivity
1455,0,get_pear_1,fetch,fetch_pear,"[""6061:1""]","[""relocate""]",False,productivity
1455,1,place_pear_on_wooden_cutting_board_2,relocate,place_pear_on_table,[],[],False,productivity
1455,2,get_knife_0,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
1455,3,slice_pear_with_knife_0,state_change,cut_with_knife,[],[],False,productivity
1458,0,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,productivity
1458,1,pick_tomato_0,fetch,place_tomato,[],[],False,productivity
1458,2,place_tomato_0_on_kitchen_work_area,relocate,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",True,productivity
1462,0,pick_pear_0,fetch,place_pear,[],[],False,productivity
1462,1,place_pear_on_rack,relocate,place_pear_on_table,[],[],False,productivity
1464,0,inspect_table_for_peach,state_change,place_peach_on_table,[],[],False,productivity
1464,1,inspect_table_for_tomato,state_change,inspect_table,[],[],False,productivity
1464,2,find_missing_peach,fetch,fetch_peach_from_cabinet,[],[],False,productivity
1464,3,find_missing_tomato,fetch,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",False,productivity
1464,4,retrieve_peach_from_location,fetch,fetch_peach_from_cabinet,[],[],False,productivity
1464,5,retrieve_tomato_from_location,fetch,fetch_tomato_from_cabinet,[],[],False,productivity
1464,6,place_peach_on_table,relocate,place_peach_on_table,[],[],False,productivity
1464,7,place_tomato_on_table,relocate,load_tomato_into_plate,[],[],False,productivity
1465,0,pick_pear_1,fetch,place_pear,[],[],False,productivity
1465,1,place_pear_on_wooden_cutting_board_2,relocate,place_pear_on_table,[],[],False,productivity
1465,2,pick_knife_0,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
1465,3,cut_pear_with_knife,state_change,cut_with_knife,[],[],False,productivity
1471,0,move_tomato_to_kitchen_work_area,relocate,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",True,productivity
1476,0,inspect_table_for_pear,state_change,place_pear_on_table,[],[],False,productivity
1476,1,inspect_table_for_tomato,state_change,inspect_table,[],[],False,productivity
1476,2,fetch_missing_pear,fetch,fetch_pear,"[""6061:1""]","[""relocate""]",False,productivity
1476,3,fetch_missing_tomato,fetch,fetch_tomato,"[""4075:1"",""4469:1""]","[""relocate""]",False,productivity
1476,4,place_pear_on_table,relocate,place_pear_on_table,[],[],False,productivity
1476,5,place_tomato_on_table,relocate,load_tomato_into_plate,[],[],False,productivity
1477,0,get_peach_1_to_wooden_cutting_board_2,fetch,place_peach_on_table,[],[],False,productivity
1477,1,get_knife_0_to_wooden_cutting_board_2,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
1477,2,cut_peach_1_with_knife_0,state_change,cut_with_knife,[],[],False,productivity
1479,0,move_plate_0_to_kitchen_work_area,relocate,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",True,productivity
1480,0,find_bread_0,fetch,fetch_bread,"[""1488:1"",""2686:1""]","[""relocate""]",False,productivity
1480,1,find_bread_1,fetch,fetch_bread,[],[],False,productivity
1480,2,find_bread_2,fetch,fetch_bread,[],[],False,productivity
1480,3,find_bowl_0,fetch,fetch_bowl,[],[],False,productivity
1480,4,find_bowl_2,fetch,fetch_bowl,[],[],False,productivity
1480,5,put_bread_on_bowl,relocate,place_bread_on_bowl,"[""2519:2"",""5838:2""]","[""relocate""]",True,productivity
1491,0,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,productivity
1491,1,pick_cup_0,fetch,cardboardbox_spoon,[],[],False,productivity
1491,2,move_to_kitchen_work_area,,move_to_cabinet,[],[],,productivity
1491,3,place_cup_0,relocate,place_bowl,"[""4764:1""]","[""relocate""]",True,productivity
1494,0,find_bread_0,fetch,fetch_bread,"[""1488:1"",""2686:1""]","[""relocate""]",False,productivity
1494,1,find_bread_1,fetch,fetch_bread,[],[],False,productivity
1494,2,find_bread_2,fetch,fetch_bread,[],[],False,productivity
1494,3,find_bowl_0,fetch,fetch_bowl,[],[],False,productivity
1494,4,find_bowl_2,fetch,fetch_bowl,[],[],False,productivity
1494,5,place_bread_on_bowl,relocate,place_bread_on_bowl,"[""2519:2"",""5838:2""]","[""relocate""]",True,productivity
1496,0,pick_pear_1,fetch,place_pear,[],[],False,productivity
1496,1,place_pear_on_wooden_cutting_board_2,relocate,place_pear_on_table,[],[],False,productivity
1496,2,pick_knife_0,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
1496,3,carve_pear_with_knife,,cut_with_knife,[],[],,productivity
1507,0,get_peach_1,fetch,fetch_peach,[],[],False,productivity
1507,1,place_peach_on_wooden_cutting_board_2,relocate,place_peach_on_table,[],[],False,productivity
1507,2,get_knife_0,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
1507,3,slice_peach_with_knife,state_change,fetch_peach_from_cabinet,[],[],False,productivity
1513,0,move_to_pizza_0,,move_to,[],[],,productivity
1513,1,pick_pizza_0,fetch,place_tomato,[],[],False,productivity
1513,2,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,productivity
1513,3,place_pizza_0,relocate,place_tomato,[],[],False,productivity
1517,0,pick_pizza_0,fetch,place_tomato,[],[],False,productivity
1517,1,place_pizza_on_rack,relocate,place_on_plate,"[""5169:2""]","[""relocate""]",True,productivity
1527,0,load_pumpkin_into_cardboardbox,relocate,cardboardbox_object,"[""2919:1"",""4773:1""]","[""state_change""]",False,productivity
1527,1,transport_cardboardbox,,move_cardboardbox,"[""4873:1""]","[""state_change""]",,productivity
1527,2,unload_pumpkin_from_cardboardbox,,cardboardbox_spoon,[],[],,productivity
1527,3,deliver_pumpkin_to_sink,relocate,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",True,productivity
1528,0,move_peach_to_sink,relocate,place_peach_on_table,[],[],False,productivity
1528,1,check_route_length,state_change,navigate_and_reach,[],[],False,productivity
1528,2,enclose_peach_in_cardboardbox,,place_peach_on_table,[],[],,productivity
1528,3,transfer_cardboardbox,relocate,move_cardboardbox,"[""4873:1""]","[""state_change""]",False,productivity
1528,4,retrieve_peach_from_cardboardbox,fetch,fetch_peach_from_cabinet,[],[],False,productivity
1531,0,find_banana_0,fetch,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
1531,1,find_banana_1,fetch,fetch_banana,[],[],False,productivity
1531,2,find_banana_2,fetch,fetch_banana,[],[],False,productivity
1531,3,find_apple_0,fetch,fetch_apple,[],[],False,productivity
1531,4,find_apple_1,fetch,fetch_apple,[],[],False,productivity
1531,5,pick_banana,fetch,place_banana,[],[],False,productivity
1531,6,place_banana_on_table,relocate,place_fruit_on_table,"[""4135:1""]","[""relocate""]",True,productivity
1532,0,pick_spoon_0_from_r3,fetch,place_spoon,"[""1454:3"",""4367:3""]","[""relocate""]",False,productivity
1532,1,place_spoon_0_in_cardboardbox_1,relocate,cardboardbox_spoon,[],[],False,productivity
1532,2,move_cardboardbox_1_to_sink_2,relocate,move_cardboardbox,"[""4873:1""]","[""state_change""]",False,productivity
1532,3,extract_spoon_0_from_cardboardbox_1,,cardboardbox_spoon,[],[],,productivity
1535,0,inspect_table_for_peach,state_change,place_peach_on_table,[],[],False,productivity
1535,1,inspect_table_for_tomato,state_change,inspect_table,[],[],False,productivity
1535,2,fetch_missing_peach,fetch,fetch_peach,[],[],False,productivity
1535,3,fetch_missing_tomato,fetch,fetch_tomato,"[""2966:1"",""6810:1""]","[""relocate""]",False,productivity
1535,4,place_peach_on_table,relocate,place_peach_on_table,[],[],False,productivity
1535,5,place_tomato_on_table,relocate,load_tomato_into_plate,[],[],False,productivity
1536,0,examine_table,,inspect_table,[],[],,productivity
1536,1,check_for_apple,state_change,fetch_apple,[],[],False,productivity
1536,2,check_for_banana,state_change,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
1536,3,retrieve_missing_fruit,fetch,fetch_missing_fruit,[],[],False,productivity
1536,4,place_fruit_on_table,relocate,place_fruit_on_table,"[""4135:1""]","[""relocate""]",True,productivity
1540,0,move_cup_to_kitchen_island_area,relocate,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",True,productivity
1542,0,find_apple_0,fetch,fetch_apple,[],[],False,productivity
1542,1,find_bowl_0,fetch,fetch_bowl,[],[],False,productivity
1542,2,place_apple_in_bowl,relocate,place_apple_on_table,[],[],False,productivity
1550,0,move_to_kitchen_work_area,,move_to_cabinet,[],[],,productivity
1550,1,pick_apple_0,fetch,fetch_apple,[],[],False,productivity
1550,2,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,productivity
1550,3,place_apple_0,relocate,place_pear,[],[],False,productivity
1551,0,move_to_cardboardbox_0,,move_cardboardbox,"[""4873:1""]","[""state_change""]",,productivity
1551,1,pick_up_cardboardbox_0,fetch,cardboardbox_spoon,[],[],False,productivity
1551,2,move_to_rack,,move_to,[],[],,productivity
1551,3,place_cardboardbox_0_on_rack,relocate,move_cardboardbox,[],[],False,productivity
1559,0,get_peach_1,fetch,fetch_peach,[],[],False,productivity
1559,1,get_wooden_cutting_board_2,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
1559,2,place_peach_on_wooden_cutting_board,relocate,place_peach_on_table,[],[],False,productivity
1559,3,get_knife_0,fetch,cut_with_knife,[],[],False,productivity
1559,4,cut_peach_with_knife,state_change,cut_with_knife,[],[],False,productivity
1564,0,move_wine_to_kitchen_island_area,relocate,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",True,productivity
1567,0,inspect_table_for_apple,state_change,inspect_table,[],[],False,productivity
