channel,index,test_full_signature,source_train_indices_before_token_trim,injected_whole_source_train_indices,partially_injected_source_train_indices,exemplar_count,pretrim_source_count,partially_injected_source_count,multi_unit_exemplar_count,covering_exemplar_count,has_covering_exemplar,maximum_grounded_plan_trigram_jaccard,flat_success,skill_success,flat_success_skill_failure
productivity,863,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[105,111]",[105],[],1,2,0,1,0,False,0.0,False,False,False
productivity,874,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[26],[26],[],1,1,0,1,1,True,1.0,False,False,False
productivity,879,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[105,111]",[105],[],1,2,0,1,0,False,0.0,False,False,False
productivity,882,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}","[230,716]",[230],[716],1,2,1,1,1,True,1.0,False,False,False
productivity,883,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(apple)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[89],[89],[],1,1,0,1,1,True,1.0,False,False,False
productivity,890,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[196],[196],[],1,1,0,1,0,False,0.0,False,False,False
productivity,896,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}","[1119,1630]",[1119],[],1,2,0,1,1,True,1.0,True,True,False
productivity,901,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[12],[],[12],0,1,1,0,0,False,0.0,False,False,False
productivity,907,"{""object_count"":1,""ordered_units"":[""fetch(kettle)"",""relocate(kettle,kitchen work area)""],""plan_length"":5}","[3321,3792]",[3321],[],1,2,0,1,1,True,1.0,True,False,True
productivity,914,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,plate)""],""plan_length"":5}","[160,1305,1436,2409]","[160,1305,1436]",[],3,4,0,3,3,True,1.0,False,False,False
productivity,917,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}",[1603],[],[1603],0,1,1,0,0,False,0.0,False,False,False
productivity,918,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[196],[196],[],1,1,0,1,0,False,0.0,False,False,False
productivity,919,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}","[82,413]",[82],[],1,2,0,1,1,True,1.0,False,False,False
productivity,920,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,bowl)""],""plan_length"":5}","[1340,1559]",[1340],[1559],1,2,1,1,1,True,1.0,False,False,False
productivity,922,"{""object_count"":1,""ordered_units"":[""fetch(bottle)"",""relocate(bottle,kitchen island area)""],""plan_length"":5}",[4341],[],[4341],0,1,1,0,0,False,0.0,False,False,False
productivity,934,"{""object_count"":1,""ordered_units"":[""fetch(wine)"",""relocate(wine,kitchen work area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,935,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}","[1176,1248,1911]","[1176,1248]",[],2,3,0,2,2,True,1.0,False,True,False
productivity,936,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}",[1679],[],[1679],0,1,1,0,0,False,0.0,False,False,False
productivity,937,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}",[3627],[],[3627],0,1,1,0,0,False,0.0,False,False,False
productivity,938,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,plate)""],""plan_length"":5}","[957,1338,1776]","[957,1338]",[],2,3,0,2,2,True,1.0,True,False,True
productivity,940,"{""object_count"":1,""ordered_units"":[""fetch(fork)"",""relocate(fork,kitchen island area)""],""plan_length"":5}",[98],[],[98],0,1,1,0,0,False,0.0,False,True,False
productivity,944,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,bowl)""],""plan_length"":5}","[312,895,999,1425]","[312,895,999]",[],3,4,0,3,3,True,1.0,False,True,False
productivity,951,"{""object_count"":1,""ordered_units"":[""fetch(spoon)"",""relocate(spoon,rack)""],""plan_length"":5}","[3928,5503]",[3928],[],1,2,0,1,1,True,1.0,True,False,True
productivity,957,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(apple)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[9],[],[9],0,1,1,0,0,False,0.0,False,False,False
productivity,969,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,bowl)""],""plan_length"":5}","[291,600]",[291],[600],1,2,1,1,1,True,1.0,True,False,True
productivity,971,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(peach)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[518],[518],[],1,1,0,1,0,False,0.0,False,False,False
productivity,979,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[222],[222],[],1,1,0,1,1,True,1.0,False,False,False
productivity,980,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[81],[81],[],1,1,0,1,1,True,1.0,False,False,False
productivity,991,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""state_change(push,cardboardbox,R1)"",""relocate(peach,cardboardbox)"",""state_change(push,cardboardbox,R3)"",""fetch(peach)"",""relocate(peach,sink)""],""plan_length"":7}",[534],[],[534],0,1,1,0,0,False,0.0,False,False,False
productivity,992,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,table)""],""plan_length"":5}",[139],[],[139],0,1,1,0,0,False,0.0,False,False,False
productivity,993,"{""object_count"":1,""ordered_units"":[""fetch(pumpkin)"",""state_change(push,cardboardbox,R2)"",""relocate(pumpkin,cardboardbox)"",""state_change(push,cardboardbox,R1)"",""fetch(pumpkin)"",""relocate(pumpkin,sink)""],""plan_length"":7}","[5971,4225,4049]","[5971,4225]",[],2,3,0,2,1,True,1.0,False,False,False
productivity,994,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,bowl)""],""plan_length"":5}","[241,992,1194]","[241,992]",[1194],2,3,1,2,2,True,1.0,False,False,False
productivity,1006,"{""object_count"":1,""ordered_units"":[""fetch(scissors)"",""relocate(scissors,rack)""],""plan_length"":5}",[1848],[],[1848],0,1,1,0,0,False,0.0,True,False,True
productivity,1008,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}",[1150],[],[1150],0,1,1,0,0,False,0.0,False,False,False
productivity,1011,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}","[1119,1630]",[1119],[],1,2,0,1,1,True,1.0,False,False,False
productivity,1016,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}",[1935],[],[1935],0,1,1,0,0,False,0.0,False,False,False
productivity,1025,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,table)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,1031,"{""object_count"":1,""ordered_units"":[""fetch(scissors)"",""relocate(scissors,kitchen work area)""],""plan_length"":5}",[346],[],[346],0,1,1,0,0,False,0.0,True,False,True
productivity,1033,"{""object_count"":1,""ordered_units"":[""fetch(cardboardbox)"",""relocate(cardboardbox,kitchen island area)""],""plan_length"":5}",[3896],[],[3896],0,1,1,0,0,False,0.0,False,False,False
productivity,1035,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}","[230,716]",[230],[716],1,2,1,1,1,True,1.0,False,False,False
productivity,1039,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""fetch(knife)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[89],[89],[],1,1,0,1,0,False,0.0,False,False,False
productivity,1043,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[81],[81],[],1,1,0,1,0,False,0.0,False,False,False
productivity,1047,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,table)""],""plan_length"":5}","[3291,4214]",[3291],[],1,2,0,1,1,True,1.0,True,False,True
productivity,1049,"{""object_count"":1,""ordered_units"":[""fetch(wine)"",""relocate(wine,kitchen island area)""],""plan_length"":5}",[6608],[],[6608],0,1,1,0,0,False,0.0,False,True,False
productivity,1051,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[299,355]",[299],[355],1,2,1,1,0,False,0.0,False,False,False
productivity,1056,"{""object_count"":1,""ordered_units"":[""fetch(pizza)"",""relocate(pizza,rack)""],""plan_length"":5}",[5645],[],[5645],0,1,1,0,0,False,0.0,False,False,False
productivity,1058,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""fetch(knife)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[261],[],[261],0,1,1,0,0,False,0.0,False,False,False
productivity,1062,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,plate)""],""plan_length"":5}","[84,1001]",[84],[],1,2,0,1,1,True,1.0,False,False,False
productivity,1063,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(peach)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[44],[44],[],1,1,0,1,0,False,0.0,False,False,False
productivity,1071,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,plate)""],""plan_length"":5}","[160,1305,1436,2409]","[160,1305,1436]",[],3,4,0,3,3,True,1.0,False,False,False
productivity,1072,"{""object_count"":1,""ordered_units"":[""state_change(push,cardboardbox,R3)"",""fetch(apple)"",""relocate(apple,cardboardbox)"",""state_change(push,cardboardbox,R1)"",""fetch(apple)"",""relocate(apple,sink)""],""plan_length"":7}","[2919,4773]",[2919],[],1,2,0,1,1,True,1.0,False,False,False
productivity,1073,"{""object_count"":1,""ordered_units"":[""fetch(kettle)"",""relocate(kettle,rack)""],""plan_length"":5}",[132],[],[132],0,1,1,0,0,False,0.0,False,True,False
productivity,1077,"{""object_count"":1,""ordered_units"":[""fetch(cooling fan)"",""relocate(cooling fan,kitchen island area)""],""plan_length"":5}",[3265],[],[3265],0,1,1,0,0,False,0.0,False,False,False
productivity,1079,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[222],[222],[],1,1,0,1,1,True,1.0,False,False,False
productivity,1086,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,bowl)""],""plan_length"":5}","[312,895,999,1425]","[312,895,999]",[],3,4,0,3,3,True,1.0,False,False,False
productivity,1090,"{""object_count"":1,""ordered_units"":[""fetch(spoon)"",""relocate(spoon,kitchen work area)""],""plan_length"":5}","[2248,5297]",[2248],[5297],1,2,1,1,1,True,1.0,True,False,True
productivity,1103,"{""object_count"":1,""ordered_units"":[""state_change(push,cardboardbox,R2)"",""fetch(fork)"",""relocate(fork,cardboardbox)"",""state_change(push,cardboardbox,R3)"",""fetch(fork)"",""relocate(fork,sink)""],""plan_length"":7}","[4192,4203,6687]","[4192,4203]",[6687],2,3,1,2,0,False,0.0,False,False,False
productivity,1106,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(apple)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[89],[89],[],1,1,0,1,1,True,1.0,False,False,False
productivity,1111,"{""object_count"":1,""ordered_units"":[""fetch(spoon)"",""relocate(spoon,rack)""],""plan_length"":5}","[624,1350]",[624],[1350],1,2,1,1,1,True,1.0,False,False,False
productivity,1112,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,table)""],""plan_length"":5}",[90],[],[90],0,1,1,0,0,False,0.0,False,False,False
productivity,1115,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,plate)""],""plan_length"":5}","[160,1305,1436,2409]","[160,1305,1436]",[],3,4,0,3,3,True,1.0,False,False,False
productivity,1117,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""state_change(push,cardboardbox,R1)"",""relocate(apple,cardboardbox)"",""state_change(push,cardboardbox,R3)"",""fetch(apple)"",""relocate(apple,sink)""],""plan_length"":7}",[3375],[],[3375],0,1,1,0,0,False,0.0,False,False,False
productivity,1123,"{""object_count"":1,""ordered_units"":[""fetch(cup)"",""relocate(cup,rack)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,1131,"{""object_count"":1,""ordered_units"":[""fetch(cooling fan)"",""relocate(cooling fan,kitchen work area)""],""plan_length"":5}",[4753],[],[4753],0,1,1,0,0,False,0.0,False,False,False
productivity,1132,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,plate)""],""plan_length"":5}",[308],[],[],0,1,0,0,0,False,0.0,False,True,False
productivity,1133,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,table)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,1139,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,table)""],""plan_length"":5}","[1270,1851]",[1270],[1851],1,2,1,1,1,True,1.0,False,False,False
productivity,1144,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}","[1859,3136]",[1859],[3136],1,2,1,1,1,True,1.0,True,False,True
productivity,1148,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}",[208],[],[208],0,1,1,0,0,False,0.0,False,False,False
productivity,1151,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,table)""],""plan_length"":5}",[244],[],[244],0,1,1,0,0,False,0.0,False,False,False
productivity,1160,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,table)""],""plan_length"":5}",[233],[],[233],0,1,1,0,0,False,0.0,False,False,False
productivity,1161,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,table)""],""plan_length"":5}",[1297],[],[1297],0,1,1,0,0,False,0.0,False,False,False
productivity,1170,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}",[1060],[],[1060],0,1,1,0,0,False,0.0,False,False,False
productivity,1175,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,table)""],""plan_length"":5}",[1490],[],[1490],0,1,1,0,0,False,0.0,False,False,False
productivity,1179,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,kitchen island area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,1182,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}",[835],[],[835],0,1,1,0,0,False,0.0,False,False,False
productivity,1184,"{""object_count"":1,""ordered_units"":[""fetch(scissors)"",""relocate(scissors,kitchen island area)""],""plan_length"":5}",[1618],[],[1618],0,1,1,0,0,False,0.0,False,False,False
productivity,1185,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""fetch(knife)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[652],[652],[],1,1,0,1,0,False,0.0,True,False,True
productivity,1186,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,kitchen work area)""],""plan_length"":5}","[3285,3919]",[3285],[],1,2,0,1,1,True,1.0,True,True,False
productivity,1190,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[299,355]",[299],[355],1,2,1,1,1,True,1.0,False,False,False
productivity,1194,"{""object_count"":1,""ordered_units"":[""fetch(cardboardbox)"",""relocate(cardboardbox,kitchen island area)""],""plan_length"":5}",[2156],[],[2156],0,1,1,0,0,False,0.0,True,False,True
productivity,1199,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,kitchen work area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,1203,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,table)""],""plan_length"":5}",[661],[],[661],0,1,1,0,0,False,0.0,False,False,False
productivity,1210,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(apple)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[652],[652],[],1,1,0,1,1,True,1.0,True,False,True
productivity,1212,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,table)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,1214,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,kitchen island area)""],""plan_length"":5}","[3458,4064]",[3458],[4064],1,2,1,1,1,True,1.0,True,False,True
productivity,1217,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,kitchen work area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,1227,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[299,355]",[299],[355],1,2,1,1,0,False,0.0,False,False,False
productivity,1228,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[81],[81],[],1,1,0,1,0,False,0.0,False,False,False
productivity,1240,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,kitchen island area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,1249,"{""object_count"":1,""ordered_units"":[""fetch(bottle)"",""relocate(bottle,kitchen island area)""],""plan_length"":5}","[2916,3981]",[2916],[],1,2,0,1,1,True,1.0,True,False,True
productivity,1256,"{""object_count"":1,""ordered_units"":[""fetch(cup)"",""relocate(cup,rack)""],""plan_length"":5}",[970],[],[970],0,1,1,0,0,False,0.0,False,False,False
productivity,1259,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,kitchen island area)""],""plan_length"":5}","[3044,3611]",[3044],[],1,2,0,1,1,True,1.0,True,False,True
productivity,1265,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[142],[142],[],1,1,0,1,1,True,1.0,False,False,False
productivity,1266,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,kitchen island area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,1271,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,bowl)""],""plan_length"":5}",[686],[],[686],0,1,1,0,0,False,0.0,False,False,False
productivity,1273,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}","[1197,2013,2717]","[1197,2013]",[],2,3,0,2,2,True,1.0,False,False,False
productivity,1288,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,kitchen island area)""],""plan_length"":5}",[1166],[],[1166],0,1,1,0,0,False,0.0,False,True,False
productivity,1292,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}","[1119,1630]",[1119],[],1,2,0,1,1,True,1.0,True,True,False
productivity,1299,"{""object_count"":1,""ordered_units"":[""fetch(wine)"",""relocate(wine,rack)""],""plan_length"":5}","[33,784]",[33],[784],1,2,1,1,1,True,1.0,True,False,True
productivity,1301,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,table)""],""plan_length"":5}",[2018],[],[2018],0,1,1,0,0,False,0.0,False,False,False
productivity,1310,"{""object_count"":1,""ordered_units"":[""fetch(scissors)"",""relocate(scissors,kitchen work area)""],""plan_length"":5}",[1768],[],[1768],0,1,1,0,0,False,0.0,False,False,False
productivity,1312,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[81],[81],[],1,1,0,1,0,False,0.0,False,False,False
productivity,1316,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,table)""],""plan_length"":5}","[216,1892]",[216],[],1,2,0,1,1,True,1.0,True,False,True
productivity,1318,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,plate)""],""plan_length"":5}","[493,1391]","[493,1391]",[],2,2,0,2,2,True,1.0,False,True,False
productivity,1322,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""fetch(knife)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[652],[652],[],1,1,0,1,0,False,0.0,False,False,False
productivity,1329,"{""object_count"":1,""ordered_units"":[""fetch(bottle)"",""relocate(bottle,kitchen work area)""],""plan_length"":5}","[929,1346]",[929],[],1,2,0,1,1,True,1.0,True,False,True
productivity,1331,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[105,111]",[105],[],1,2,0,1,1,True,1.0,False,False,False
productivity,1343,"{""object_count"":1,""ordered_units"":[""fetch(kettle)"",""relocate(kettle,rack)""],""plan_length"":5}",[4144],[],[4144],0,1,1,0,0,False,0.0,False,False,False
productivity,1346,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}",[161],[],[161],0,1,1,0,0,False,0.0,False,False,False
productivity,1348,"{""object_count"":1,""ordered_units"":[""state_change(push,cardboardbox,R3)"",""fetch(fork)"",""relocate(fork,cardboardbox)"",""state_change(push,cardboardbox,R2)"",""fetch(fork)"",""relocate(fork,sink)""],""plan_length"":7}","[4192,4203]",[4192],[4203],1,2,1,1,1,True,1.0,False,False,False
productivity,1354,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}",[313],[],[313],0,1,1,0,0,False,0.0,False,False,False
productivity,1358,"{""object_count"":1,""ordered_units"":[""state_change(push,cardboardbox,R3)"",""fetch(peach)"",""relocate(peach,cardboardbox)"",""state_change(push,cardboardbox,R1)"",""fetch(peach)"",""relocate(peach,sink)""],""plan_length"":7}",[793],[],[793],0,1,1,0,0,False,0.0,False,False,False
productivity,1360,"{""object_count"":1,""ordered_units"":[""fetch(meat)"",""relocate(meat,kitchen island area)""],""plan_length"":5}",[6139],[],[6139],0,1,1,0,0,False,0.0,True,False,True
productivity,1362,"{""object_count"":1,""ordered_units"":[""fetch(cooling fan)"",""relocate(cooling fan,kitchen work area)""],""plan_length"":5}","[1027,2353]",[1027],[2353],1,2,1,1,1,True,1.0,True,False,True
productivity,1364,"{""object_count"":1,""ordered_units"":[""fetch(cardboardbox)"",""relocate(cardboardbox,kitchen island area)""],""plan_length"":5}",[4946],[],[4946],0,1,1,0,0,False,0.0,False,False,False
productivity,1365,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(apple)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[652],[652],[],1,1,0,1,1,True,1.0,False,False,False
productivity,1366,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""fetch(knife)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[52],[52],[],1,1,0,1,0,False,0.0,False,False,False
productivity,1370,"{""object_count"":1,""ordered_units"":[""fetch(bottle)"",""relocate(bottle,rack)""],""plan_length"":5}",[3382],[],[3382],0,1,1,0,0,False,0.0,False,False,False
productivity,1372,"{""object_count"":1,""ordered_units"":[""fetch(pumpkin)"",""relocate(pumpkin,kitchen island area)""],""plan_length"":5}","[794,4193]",[794],[],1,2,0,1,1,True,1.0,True,False,True
productivity,1377,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,table)""],""plan_length"":5}",[1297],[],[1297],0,1,1,0,0,False,0.0,False,False,False
productivity,1382,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,table)""],""plan_length"":5}",[1548],[],[1548],0,1,1,0,0,False,0.0,False,False,False
productivity,1383,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[299,355]",[299],[355],1,2,1,1,1,True,1.0,False,False,False
productivity,1387,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[101],[101],[],1,1,0,1,0,False,0.0,False,False,False
productivity,1390,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,table)""],""plan_length"":5}",[1739],[],[1739],0,1,1,0,0,False,0.0,False,False,False
productivity,1391,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,table)""],""plan_length"":5}","[371,927]",[371],[],1,2,0,1,1,True,1.0,False,False,False
productivity,1392,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[12],[],[12],0,1,1,0,0,False,0.0,False,False,False
productivity,1396,"{""object_count"":1,""ordered_units"":[""fetch(scissors)"",""relocate(scissors,kitchen island area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,1404,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""state_change(push,cardboardbox,R1)"",""relocate(pear,cardboardbox)"",""state_change(push,cardboardbox,R2)"",""fetch(pear)"",""relocate(pear,sink)""],""plan_length"":7}","[6588,1680]",[6588],[],1,2,0,1,0,False,0.0,False,False,False
productivity,1408,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}",[655],[],[655],0,1,1,0,0,False,0.0,False,False,False
productivity,1412,"{""object_count"":1,""ordered_units"":[""fetch(scissors)"",""relocate(scissors,kitchen island area)""],""plan_length"":5}",[1618],[],[1618],0,1,1,0,0,False,0.0,False,False,False
productivity,1418,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}",[1111],[],[1111],0,1,1,0,0,False,0.0,False,False,False
productivity,1423,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,bowl)""],""plan_length"":5}","[1340,1559]",[1340],[1559],1,2,1,1,1,True,1.0,False,False,False
